timestamp,label
20140213_223454116,pad
20140213_223454966,pad
20140213_223455337,pad
20140213_223455696,pad
20140213_223456117,knuck
20140213_223456557,knuck
20140213_223457517,pad
20140213_223458046,pad
20140213_223458407,pad
20140213_223458807,knuck
20140213_223459157,knuck
20140213_223459527,knuck
20140213_223459957,pad
20140213_223500486,knuck
20140213_223500956,knuck
20140213_223501357,pad
20140213_223501785,knuck
20140213_223502887,pad
20140214_103851580,knuck
20140214_103851832,pad
20140214_103852069,pad
20140214_103852346,pad
20140214_103852776,pad
20140214_103853382,knuck
20140214_103854124,pad
20140214_103854435,knuck
20140214_103855227,pad
20140214_103855740,pad
20140214_103856742,pad
20140214_103857198,knuck
20140214_103857678,pad
20140214_103858065,knuck
20140214_103858596,knuck
20140214_103859009,pad
20140214_103859564,knuck
20140214_103859986,knuck
20140214_103900305,knuck
20140214_103900677,knuck
20140214_103901493,knuck
20140214_103901788,pad
20140214_103902184,pad
20140214_103902462,knuck
20140214_103902841,pad
20140214_103903195,knuck
20140214_103903456,pad
20140214_103903835,pad
20140214_103904964,knuck
20140214_103905301,pad
20140214_103906177,pad
20140214_103906514,pad
20140214_103906901,knuck
20140214_103907264,pad
20140214_103907802,pad
20140214_103908139,pad
20140214_103908561,knuck
20140214_103909353,knuck
20140214_103909689,pad
20140214_103910026,pad
20140214_103910736,pad
20140214_103910979,pad
20140214_103911281,knuck
20140214_103911585,pad
20140214_103911973,knuck
20140214_103912225,knuck
20140214_103912503,knuck
20140214_103912790,knuck
20140214_103913060,knuck
20140214_103913522,pad
20140214_103914464,pad
20140214_103915373,knuck
20140214_103916255,pad
20140214_103916814,pad
20140214_103917374,pad
20140214_103918105,knuck
20140214_103918804,knuck
20140214_103919644,pad
20140214_103920214,pad
20140214_103920785,pad
20140214_103921783,pad
20140214_103922413,pad
20140214_103923144,pad
20140214_103923594,pad
20140214_103924164,knuck
20140214_103925173,knuck
20140214_103925834,pad
20140214_103926364,pad
20140214_103927044,knuck
20140214_103928574,knuck
20140214_103929955,pad
20140214_103930495,knuck
20140214_103931084,pad
20140214_103931514,pad
20140214_103932064,knuck
20140214_103932594,pad
20140214_103933074,knuck
20140214_103933625,knuck
20140214_103934635,knuck
20140214_103936594,pad
20140214_103937644,pad
20140214_103938483,knuck
20140214_103938945,knuck
20140214_103939515,pad
20140214_103940104,knuck
20140214_103940684,pad
20140214_103941323,knuck
20140214_103942455,pad
20140214_103942944,knuck
20140214_103943534,pad
20140214_103944653,knuck
20140214_103945194,knuck
20140214_103945844,knuck
20140214_103946525,pad
20140214_103947024,knuck
20140214_103947574,knuck
20140214_103948075,pad
20140214_103948563,pad
20140214_103949193,pad
20140214_103949575,pad
20140214_103956464,knuck
20140214_103958234,knuck
20140214_103959476,pad
20140214_104000424,knuck
20140214_104002174,pad
20140214_104003654,pad
20140214_104005484,knuck
20140214_104006164,knuck
20140214_104006894,knuck
20140214_104007454,pad
20140214_104008314,knuck
20140214_104008944,pad
20140214_104009514,knuck
20140214_104009984,knuck
20140214_104010564,knuck
20140214_104012014,pad
20140214_104012814,pad
20140214_104013304,pad
20140214_104013884,knuck
20140214_104014534,pad
20140214_104015264,knuck
20140214_104015774,knuck
20140214_104016693,knuck
20140214_104017744,pad
20140214_104018453,knuck
20140214_104019003,pad
20140214_104019534,knuck
20140214_104019934,pad
20140214_104020423,pad
20140214_104020784,pad
20140214_104021174,knuck
20140214_104021634,pad
20140214_104022434,pad
20140214_104023155,pad
20140214_104023623,pad
20140214_104024114,knuck
20140214_104024584,knuck
20140214_104025063,pad
20140214_104025555,knuck
20140214_104026014,knuck
20140214_104026204,knuck
20140214_104026384,knuck
20140214_104026974,pad
20140214_104027213,pad
20140214_104027434,knuck
20140214_104027625,pad
20140214_104028754,pad
20140214_104029124,pad
20140214_104029524,pad
20140214_104029924,knuck
20140214_104030405,pad
20140214_104031125,pad
20140214_104031574,knuck
20140214_104031943,knuck
20140214_104035094,knuck
20140214_104518464,knuck
20140214_104518869,pad
20140214_104519342,knuck
20140214_104519765,pad
20140214_104520094,knuck
20140214_104520456,knuck
20140214_104520735,pad
20140214_104521106,knuck
20140214_104521588,pad
20140214_104521934,knuck
20140214_104522727,knuck
20140214_104523065,knuck
20140214_104523369,knuck
20140214_104523732,pad
20140214_104524070,pad
20140214_104524441,knuck
20140214_104524754,pad
20140214_104525269,pad
20140214_104525716,pad
20140214_104526138,knuck
20140214_104527008,knuck
20140214_104527380,knuck
20140214_104527852,knuck
20140214_104528199,knuck
20140214_104528528,pad
20140214_104528832,pad
20140214_104529212,knuck
20140214_104529786,pad
20140214_104530326,pad
20140214_104530773,pad
20140214_104531465,pad
20140214_104531795,pad
20140214_104532167,pad
20140214_104532538,knuck
20140214_104533002,knuck
20140214_104533846,knuck
20140214_104534175,pad
20140214_104534656,knuck
20140214_104535045,knuck
20140214_104535534,knuck
20140214_104536606,knuck
20140214_104536969,pad
20140214_104537299,pad
20140214_104537620,knuck
20140214_104537907,pad
20140214_104538261,knuck
20140214_104538565,pad
20140214_104538903,knuck
20140214_104539300,knuck
20140214_104539544,pad
20140214_104540804,knuck
20140214_104541584,pad
20140214_104542123,pad
20140214_104543044,knuck
20140214_104543574,pad
20140214_104544243,pad
20140214_104545064,knuck
20140214_104545664,knuck
20140214_104546234,pad
20140214_104546734,knuck
20140214_104547833,pad
20140214_104548814,knuck
20140214_104549344,knuck
20140214_104549944,pad
20140214_104550454,knuck
20140214_104550984,knuck
20140214_104551624,pad
20140214_104552094,knuck
20140214_104552603,pad
20140214_104553044,pad
20140214_104554043,knuck
20140214_104554614,pad
20140214_104555263,knuck
20140214_104555734,knuck
20140214_104556295,pad
20140214_104557904,knuck
20140214_104558754,pad
20140214_104559214,pad
20140214_104559853,pad
20140214_104600834,knuck
20140214_104602054,knuck
20140214_104602804,pad
20140214_104603384,knuck
20140214_104603885,knuck
20140214_104604574,pad
20140214_104605334,knuck
20140214_104605983,pad
20140214_104606525,knuck
20140214_104607104,pad
20140214_104607643,knuck
20140214_104608734,knuck
20140214_104609424,pad
20140214_104609914,knuck
20140214_104610363,pad
20140214_104610994,knuck
20140214_104612004,pad
20140214_104612523,pad
20140214_104613163,pad
20140214_104613633,knuck
20140214_104614733,knuck
20140214_104615964,pad
20140214_104616214,knuck
20140214_104616604,pad
20140214_104616833,knuck
20140214_104617045,knuck
20140214_104617274,pad
20140214_104617475,pad
20140214_104617964,pad
20140214_104618234,knuck
20140214_104618415,knuck
20140214_104618674,pad
20140214_104618855,knuck
20140214_104619114,knuck
20140214_104619394,pad
20140214_104619933,pad
20140214_104620204,knuck
20140214_104620524,pad
20140214_104620803,pad
20140214_104621094,pad
20140214_104621785,pad
20140214_104622064,knuck
20140214_104622374,knuck
20140214_104622664,knuck
20140214_104622944,knuck
20140214_104623314,knuck
20140214_104623695,pad
20140214_104624004,pad
20140214_104624324,pad
20140214_104625104,pad
20140214_104625604,pad
20140214_104626173,pad
20140214_104626704,knuck
20140214_104627504,pad
20140214_104628375,pad
20140214_104629905,pad
20140214_104630335,pad
20140214_104630843,knuck
20140214_104631224,pad
20140214_104631684,knuck
20140214_104632074,knuck
20140214_104632574,knuck
20140214_104633344,knuck
20140214_104633723,pad
20140214_104634153,knuck
20140214_104634644,pad
20140214_104634995,pad
20140214_104635394,pad
20140214_104636484,knuck
20140214_104637214,knuck
20140214_104637584,knuck
20140214_104638134,knuck
20140214_104638434,pad
20140214_104640144,pad
20140214_104641124,knuck
20140214_104641773,pad
20140214_104642374,knuck
20140214_110106952,knuck
20140214_110107530,pad
20140214_110108110,knuck
20140214_110108757,knuck
20140214_110109310,knuck
20140214_110109769,knuck
20140214_110110305,knuck
20140214_110110765,pad
20140214_110111217,knuck
20140214_110111710,pad
20140214_110112527,knuck
20140214_110113166,knuck
20140214_110113634,pad
20140214_110114043,pad
20140214_110114469,pad
20140214_110114928,pad
20140214_110115380,knuck
20140214_110115755,knuck
20140214_110116265,knuck
20140214_110117116,knuck
20140214_110118170,pad
20140214_110118647,pad
20140214_110119081,pad
20140214_110119685,pad
20140214_110120689,pad
20140214_110121115,knuck
20140214_110121702,pad
20140214_110122153,knuck
20140214_110122604,pad
20140214_110123140,knuck
20140214_110123898,knuck
20140214_110124620,pad
20140214_110125038,knuck
20140214_110125539,pad
20140214_110126059,pad
20140214_110126366,knuck
20140214_110126707,pad
20140214_110127175,pad
20140214_110127498,knuck
20140214_110127847,knuck
20140214_110128707,pad
20140214_110129039,knuck
20140214_110129466,knuck
20140214_110129847,knuck
20140214_110130332,pad
20140214_110130766,pad
20140214_110131141,pad
20140214_110131677,knuck
20140214_110132069,knuck
20140214_110132384,knuck
20140214_110133171,pad
20140214_110134323,pad
20140214_110134941,pad
20140214_110135912,knuck
20140214_110136472,knuck
20140214_110137252,pad
20140214_110137853,knuck
20140214_110138352,knuck
20140214_110138923,pad
20140214_110139583,knuck
20140214_110140462,knuck
20140214_110141702,pad
20140214_110142463,pad
20140214_110143232,knuck
20140214_110143832,knuck
20140214_110144442,knuck
20140214_110145113,knuck
20140214_110145773,knuck
20140214_110146523,pad
20140214_110147483,pad
20140214_110148612,knuck
20140214_110149271,knuck
20140214_110150002,knuck
20140214_110150633,pad
20140214_110151353,knuck
20140214_110151903,pad
20140214_110152252,knuck
20140214_110152811,pad
20140214_110153402,knuck
20140214_110153932,knuck
20140214_110155291,knuck
20140214_110155883,pad
20140214_110157422,pad
20140214_110157913,pad
20140214_110158412,pad
20140214_110159243,pad
20140214_110159761,knuck
20140214_110200362,pad
20140214_110200902,pad
20140214_110201431,knuck
20140214_110202512,knuck
20140214_110203512,knuck
20140214_110204082,knuck
20140214_110204763,knuck
20140214_110205712,pad
20140214_110206342,pad
20140214_110207053,pad
20140214_110207651,knuck
20140214_110208271,pad
20140214_110208722,knuck
20140214_110210053,knuck
20140214_110210542,knuck
20140214_110211082,knuck
20140214_110211541,knuck
20140214_110212002,knuck
20140214_110212451,pad
20140214_110213042,pad
20140214_110213503,knuck
20140214_110214037,knuck
20140214_110215042,pad
20140214_110215523,pad
20140214_110215991,knuck
20140214_110216471,knuck
20140214_110216962,knuck
20140214_110217431,knuck
20140214_110217862,pad
20140214_110218362,knuck
20140214_110218893,pad
20140214_110219361,pad
20140214_110219812,knuck
20140214_110220263,knuck
20140214_110220712,knuck
20140214_110221222,knuck
20140214_110221762,knuck
20140214_110222253,knuck
20140214_110222652,pad
20140214_110223192,knuck
20140214_110223622,pad
20140214_110224102,knuck
20140214_110224482,pad
20140214_110225012,knuck
20140214_110225393,pad
20140214_110225952,knuck
20140214_110226452,knuck
20140214_110226861,knuck
20140214_110227372,knuck
20140214_110227881,pad
20140214_110228291,knuck
20140214_110228751,knuck
20140214_110229192,knuck
20140214_110229733,knuck
20140214_110230172,pad
20140214_110230582,pad
20140214_110231062,pad
20140214_110231482,knuck
20140214_110231921,knuck
20140214_110232431,knuck
20140214_110233062,pad
20140214_110233572,knuck
20140214_110234061,pad
20140214_110234552,knuck
20140214_110234972,pad
20140214_110235612,pad
20140214_110236072,knuck
20140214_110236492,pad
20140214_110236932,pad
20140214_110543953,knuck
20140214_110544541,pad
20140214_110545077,pad
20140214_110545621,knuck
20140214_110546124,knuck
20140214_110546608,knuck
20140214_110547068,knuck
20140214_110547527,knuck
20140214_110547953,knuck
20140214_110548379,knuck
20140214_110549076,knuck
20140214_110549587,knuck
20140214_110550029,knuck
20140214_110550471,knuck
20140214_110550906,knuck
20140214_110551289,knuck
20140214_110551690,pad
20140214_110552114,pad
20140214_110552523,pad
20140214_110552898,knuck
20140214_110553750,pad
20140214_110554167,pad
20140214_110554534,knuck
20140214_110554978,knuck
20140214_110555369,pad
20140214_110555760,knuck
20140214_110556153,knuck
20140214_110556494,knuck
20140214_110556886,knuck
20140214_110557312,pad
20140214_110557960,pad
20140214_110558369,pad
20140214_110558753,knuck
20140214_110559128,knuck
20140214_110559519,pad
20140214_110600023,pad
20140214_110600483,knuck
20140214_110600901,knuck
20140214_110601285,knuck
20140214_110601711,knuck
20140214_110602383,knuck
20140214_110602785,knuck
20140214_110603125,pad
20140214_110603501,knuck
20140214_110603901,pad
20140214_110604336,knuck
20140214_110604856,knuck
20140214_110605860,pad
20140214_110606252,pad
20140214_110606662,knuck
20140214_110608052,pad
20140214_110608981,knuck
20140214_110609612,knuck
20140214_110610542,pad
20140214_110611203,knuck
20140214_110611922,pad
20140214_110612592,knuck
20140214_110613272,knuck
20140214_110614161,knuck
20140214_110614812,knuck
20140214_110615681,knuck
20140214_110616303,knuck
20140214_110617302,knuck
20140214_110618222,pad
20140214_110619532,knuck
20140214_110620292,knuck
20140214_110620872,pad
20140214_110621381,pad
20140214_110622312,pad
20140214_110622772,knuck
20140214_110624242,pad
20140214_110625051,knuck
20140214_110625753,knuck
20140214_110626432,pad
20140214_110627433,pad
20140214_110628062,knuck
20140214_110628601,pad
20140214_110629282,knuck
20140214_110629982,knuck
20140214_110630602,pad
20140214_110631962,knuck
20140214_110632872,knuck
20140214_110633392,knuck
20140214_110634032,pad
20140214_110635033,pad
20140214_110635552,pad
20140214_110636191,knuck
20140214_110637171,pad
20140214_110637851,knuck
20140214_110638552,knuck
20140214_110639413,knuck
20140214_110639993,knuck
20140214_110640742,knuck
20140214_110641842,knuck
20140214_110642542,knuck
20140214_110643112,pad
20140214_110643482,pad
20140214_110644001,pad
20140214_110644422,pad
20140214_110645122,knuck
20140214_110646353,pad
20140214_110646813,pad
20140214_110647312,knuck
20140214_110647733,pad
20140214_110648152,pad
20140214_110648552,knuck
20140214_110649081,knuck
20140214_110649561,pad
20140214_110650071,pad
20140214_110650502,pad
20140214_110650982,knuck
20140214_110651371,pad
20140214_110651871,knuck
20140214_110652242,pad
20140214_110652661,pad
20140214_110653552,pad
20140214_110653972,pad
20140214_110654392,pad
20140214_110654852,knuck
20140214_110655231,pad
20140214_110655744,pad
20140214_110656161,knuck
20140214_110656682,knuck
20140214_110657542,pad
20140214_110658071,knuck
20140214_110658501,knuck
20140214_110659062,knuck
20140214_110659432,pad
20140214_110659872,pad
20140214_110700263,pad
20140214_110700771,pad
20140214_110701172,pad
20140214_110701823,pad
20140214_110702262,pad
20140214_110702882,pad
20140214_110703312,knuck
20140214_110703761,pad
20140214_110704192,pad
20140214_110704693,pad
20140214_110705132,pad
20140214_110705701,pad
20140214_110706111,knuck
20140214_110706632,pad
20140214_110707012,knuck
20140214_110707673,pad
20140214_110708212,knuck
20140214_110708792,knuck
20140214_110709252,knuck
20140214_110709762,pad
20140214_110710792,knuck
20140214_110711282,pad
20140214_110711733,pad
20140214_110712231,pad
20140214_110712672,pad
20140214_110713121,pad
20140214_110713562,pad
20140214_124045625,pad
20140214_124045854,pad
20140214_124046270,pad
20140214_124046517,knuck
20140214_124046823,pad
20140214_124047172,knuck
20140214_124047785,knuck
20140214_124048057,knuck
20140214_124048219,knuck
20140214_124048628,knuck
20140214_124049529,knuck
20140214_124049639,knuck
20140214_124049869,knuck
20140214_124050140,knuck
20140214_124050388,knuck
20140214_124050583,pad
20140214_124050916,knuck
20140214_124051162,knuck
20140214_124051409,knuck
20140214_124052555,knuck
20140214_124053279,pad
20140214_124053371,knuck
20140214_124053635,knuck
20140214_124053814,pad
20140214_124054069,knuck
20140214_124054299,knuck
20140214_124054496,knuck
20140214_124054980,pad
20140214_124055133,knuck
20140214_124055363,knuck
20140214_124055992,knuck
20140214_124056392,knuck
20140214_124056528,knuck
20140214_124056911,pad
20140214_124057234,pad
20140214_124057498,knuck
20140214_124057711,pad
20140214_124058136,knuck
20140214_124058485,knuck
20140214_124101553,knuck
20140214_124102309,pad
20140214_124102488,knuck
20140214_124102667,knuck
20140214_124102837,knuck
20140214_124103058,knuck
20140214_124103297,pad
20140214_124103536,knuck
20140214_124103783,pad
20140214_124103928,pad
20140214_124104208,knuck
20140214_124105131,pad
20140214_124105632,knuck
20140214_124106233,pad
20140214_124106842,knuck
20140214_124108772,pad
20140214_124109382,pad
20140214_124110661,pad
20140214_124111262,pad
20140214_124112522,pad
20140214_124113653,knuck
20140214_124114732,pad
20140214_124115931,knuck
20140214_124116642,knuck
20140214_124117313,knuck
20140214_124118133,knuck
20140214_124118732,knuck
20140214_124119802,knuck
20140214_124121402,pad
20140214_124121922,pad
20140214_124122372,pad
20140214_124123162,pad
20140214_124123572,pad
20140214_124124142,pad
20140214_124125502,knuck
20140214_124127141,pad
20140214_124127942,pad
20140214_124128392,knuck
20140214_124129502,knuck
20140214_124130132,knuck
20140214_124131322,knuck
20140214_124132063,pad
20140214_124132581,pad
20140214_124133032,knuck
20140214_124133822,pad
20140214_124134593,knuck
20140214_124135192,knuck
20140214_124135841,pad
20140214_124136331,pad
20140214_124136921,knuck
20140214_124138202,knuck
20140214_124139011,knuck
20140214_124139432,knuck
20140214_124139982,knuck
20140214_124140511,pad
20140214_124141172,knuck
20140214_124141793,knuck
20140214_124143102,knuck
20140214_124143512,knuck
20140214_124144183,knuck
20140214_124144432,knuck
20140214_124150123,knuck
20140214_124150732,pad
20140214_124151233,knuck
20140214_124151423,pad
20140214_124151553,pad
20140214_124151681,knuck
20140214_124151882,knuck
20140214_124152022,knuck
20140214_124152243,pad
20140214_124152392,knuck
20140214_124152623,knuck
20140214_124152932,knuck
20140214_124154462,pad
20140214_124155303,knuck
20140214_124155832,pad
20140214_124156342,pad
20140214_124157823,pad
20140214_124158802,pad
20140214_124159572,knuck
20140214_124200473,knuck
20140214_124200872,pad
20140214_124203392,knuck
20140214_124204272,knuck
20140214_124205061,pad
20140214_124206032,knuck
20140214_124206632,pad
20140214_124206742,knuck
20140214_124206912,pad
20140214_124207042,pad
20140214_124207132,pad
20140214_124207302,knuck
20140214_124207391,knuck
20140214_124207551,knuck
20140214_124207692,pad
20140214_124207843,knuck
20140214_124207943,knuck
20140214_124208422,knuck
20140214_124208445,pad
20140214_124208752,knuck
20140214_124208812,pad
20140214_124209743,pad
20140214_124210532,pad
20140214_124210991,pad
20140214_124211392,knuck
20140214_124212552,knuck
20140214_124212702,pad
20140214_124213182,knuck
20140214_124213632,knuck
20140214_124214033,knuck
20140214_124214662,knuck
20140214_124215032,pad
20140214_124215583,pad
20140214_124216292,pad
20140214_124216582,knuck
20140214_124217603,pad
20140214_124218062,pad
20140214_124744820,knuck
20140214_124745093,knuck
20140214_124745340,knuck
20140214_124745826,knuck
20140214_124746296,pad
20140214_124746577,pad
20140214_124746876,knuck
20140214_124747320,knuck
20140214_124747559,knuck
20140214_124747884,knuck
20140214_124748967,knuck
20140214_124749307,knuck
20140214_124749947,pad
20140214_124750186,knuck
20140214_124750434,knuck
20140214_124751064,knuck
20140214_124751517,knuck
20140214_124752199,pad
20140214_124752984,pad
20140214_124753436,knuck
20140214_124754014,knuck
20140214_124754254,pad
20140214_124754560,knuck
20140214_124754978,knuck
20140214_124755559,pad
20140214_124755934,pad
20140214_124756284,knuck
20140214_124756693,knuck
20140214_124757136,knuck
20140214_124757997,pad
20140214_124800350,pad
20140214_124800759,pad
20140214_124801210,knuck
20140214_124801466,knuck
20140214_124801712,knuck
20140214_124802071,knuck
20140214_124802379,knuck
20140214_124802821,pad
20140214_124803239,knuck
20140214_124803938,knuck
20140214_124804628,knuck
20140214_124804952,knuck
20140214_124805360,knuck
20140214_124805717,knuck
20140214_124806356,pad
20140214_124806621,knuck
20140214_124807030,knuck
20140214_124807593,knuck
20140214_124807935,knuck
20140214_124809072,pad
20140214_124809652,pad
20140214_124810762,knuck
20140214_124811572,knuck
20140214_124812212,knuck
20140214_124813282,knuck
20140214_124813872,pad
20140214_124814571,pad
20140214_124815852,knuck
20140214_124816763,knuck
20140214_124817642,pad
20140214_124818082,knuck
20140214_124818592,knuck
20140214_124819293,knuck
20140214_124820983,knuck
20140214_124822632,knuck
20140214_124823973,knuck
20140214_124824572,pad
20140214_124825212,knuck
20140214_124825922,knuck
20140214_124826881,knuck
20140214_124827341,pad
20140214_124828002,pad
20140214_124828313,knuck
20140214_124829292,knuck
20140214_124829822,knuck
20140214_124831392,pad
20140214_124832671,pad
20140214_124833073,pad
20140214_124833943,knuck
20140214_124841263,knuck
20140214_124842042,knuck
20140214_124842661,knuck
20140214_124843302,knuck
20140214_124844802,knuck
20140214_124845702,knuck
20140214_124846892,knuck
20140214_124847452,pad
20140214_124848163,pad
20140214_124849421,pad
20140214_124850261,knuck
20140214_124850852,pad
20140214_124851522,knuck
20140214_124852291,knuck
20140214_124853182,knuck
20140214_124854283,knuck
20140214_124854912,pad
20140214_124855461,knuck
20140214_124855932,knuck
20140214_124856565,pad
20140214_124857682,knuck
20140214_124857923,knuck
20140214_124858133,pad
20140214_124858423,pad
20140214_124858842,knuck
20140214_124859092,knuck
20140214_124859332,knuck
20140214_124859692,knuck
20140214_124859952,knuck
20140214_124900212,knuck
20140214_124900512,knuck
20140214_124900772,knuck
20140214_124901063,pad
20140214_124901332,knuck
20140214_124901591,knuck
20140214_124901822,knuck
20140214_124902642,knuck
20140214_124902942,knuck
20140214_124903183,knuck
20140214_124903462,knuck
20140214_124903682,knuck
20140214_124903942,knuck
20140214_124904203,pad
20140214_124904432,knuck
20140214_124904792,pad
20140214_124905012,knuck
20140214_124905233,knuck
20140214_124905792,knuck
20140214_124906541,pad
20140214_124906902,knuck
20140214_124907783,knuck
20140214_124909103,pad
20140214_124909532,pad
20140214_124910092,knuck
20140214_124910681,pad
20140214_124911302,knuck
20140214_124911623,pad
20140214_124912112,knuck
20140214_124912593,pad
20140214_124913022,knuck
20140214_124913371,knuck
20140214_124913992,pad
20140214_124914342,knuck
20140214_124915202,pad
20140214_124915642,knuck
20140214_124916063,pad
20140214_124916473,pad
20140214_124917042,pad
20140214_124917312,knuck
20140214_124917692,knuck
20140214_124918032,knuck
20140214_124918713,knuck
20140214_124919413,pad
20140214_124919883,knuck
20140214_124920344,knuck
20140214_124920722,knuck
20140215_162444750,knuck
20140215_162446987,pad
20140215_162448280,pad
20140215_162449480,pad
20140215_162450477,knuck
20140215_162451745,pad
20140215_162452587,pad
20140215_162453710,knuck
20140215_162454401,knuck
20140215_162455815,knuck
20140215_162515974,knuck
20140215_162517225,knuck
20140215_162520663,knuck
20140215_162522255,pad
20140215_162523386,pad
20140215_162524910,knuck
20140215_162526400,knuck
20140215_162527610,pad
20140215_162528402,pad
20140215_162529185,knuck
20140215_162540493,knuck
20140215_162543952,pad
20140215_162547792,knuck
20140215_162550382,knuck
20140215_162553092,knuck
20140215_162556272,pad
20140215_162558212,pad
20140215_162600512,pad
20140215_162605051,pad
20140215_162607763,knuck
20140215_162611212,knuck
20140215_162613672,pad
20140215_162616252,knuck
20140215_162618863,knuck
20140215_162646472,knuck
20140215_162648322,pad
20140215_162657819,knuck
20140215_162702992,knuck
20140215_162705192,knuck
20140215_162707361,knuck
20140215_162719491,knuck
20140215_162722292,knuck
20140215_162723152,pad
20140215_162724012,knuck
20140215_162724557,knuck
20140215_162742382,knuck
20140215_162743131,knuck
20140215_162743889,knuck
20140215_162744821,knuck
20140215_162745402,knuck
20140215_162751306,knuck
20140215_162752676,knuck
20140215_162753995,pad
20140215_162754831,pad
20140215_162755886,knuck
20140215_162757554,knuck
20140215_162758389,pad
20140215_162759309,knuck
20140215_162759863,pad
20140215_162800706,pad
20140215_162808901,pad
20140215_162810383,knuck
20140215_162811702,pad
20140215_162812752,pad
20140215_162814212,pad
20140215_162818024,pad
20140215_162819762,knuck
20140215_162820843,knuck
20140215_162821823,pad
20140215_162823642,knuck
20140215_162829551,knuck
20140215_162842813,knuck
20140215_162844662,knuck
20140215_162857752,pad
20140215_162859071,pad
20140215_162906012,pad
20140215_162907653,pad
20140215_162909232,pad
20140215_162910882,pad
20140215_162912532,knuck
20140215_164348038,knuck
20140215_164348847,knuck
20140215_164349783,knuck
20140215_164350685,pad
20140215_164351680,knuck
20140215_164352370,knuck
20140215_164352949,knuck
20140215_164353690,pad
20140215_164354175,pad
20140215_164354729,knuck
20140215_164355767,pad
20140215_164356414,pad
20140215_164356925,pad
20140215_164357435,knuck
20140215_164358194,knuck
20140215_164358680,pad
20140215_164359368,pad
20140215_164400024,knuck
20140215_164400637,pad
20140215_164401241,knuck
20140215_164402169,pad
20140215_164402714,knuck
20140215_164403148,pad
20140215_164403633,knuck
20140215_164404152,pad
20140215_164404782,knuck
20140215_164405361,pad
20140215_164405948,knuck
20140215_164406425,knuck
20140215_164406995,pad
20140215_164408000,knuck
20140215_164408630,knuck
20140215_164409157,knuck
20140215_164409608,pad
20140215_164410204,pad
20140215_164410936,pad
20140215_164411515,knuck
20140215_164412145,knuck
20140215_164412690,pad
20140215_164413209,pad
20140215_164414307,knuck
20140215_164414868,pad
20140215_164415320,pad
20140215_164415754,knuck
20140215_164416163,pad
20140215_164416580,knuck
20140215_164417082,knuck
20140215_164417439,pad
20140215_164417806,knuck
20140215_164418189,knuck
20140215_164420233,knuck
20140215_164421112,knuck
20140215_164421993,knuck
20140215_164422812,pad
20140215_164423802,pad
20140215_164425352,knuck
20140215_164426032,pad
20140215_164426802,knuck
20140215_164427502,knuck
20140215_164428463,knuck
20140215_164429873,knuck
20140215_164430612,knuck
20140215_164431263,knuck
20140215_164432603,pad
20140215_164433311,pad
20140215_164434152,pad
20140215_164435131,pad
20140215_164435933,pad
20140215_164436732,knuck
20140215_164437482,pad
20140215_164441112,knuck
20140215_164441852,pad
20140215_164442452,knuck
20140215_164443362,pad
20140215_164444102,knuck
20140215_164444802,pad
20140215_164445623,pad
20140215_164446433,pad
20140215_164447292,pad
20140215_164448022,knuck
20140215_164451181,pad
20140215_164452042,knuck
20140215_164452782,pad
20140215_164453532,knuck
20140215_164454303,knuck
20140215_164455123,pad
20140215_164456182,pad
20140215_164457142,knuck
20140215_164457902,pad
20140215_164458823,pad
20140215_164500163,knuck
20140215_164501182,knuck
20140215_164501921,knuck
20140215_164502622,pad
20140215_164503483,pad
20140215_164504353,knuck
20140215_164505172,knuck
20140215_164506022,pad
20140215_164506982,knuck
20140215_164507732,knuck
20140215_164509242,knuck
20140215_164509842,pad
20140215_164510472,pad
20140215_164510972,knuck
20140215_164511633,knuck
20140215_164512162,pad
20140215_164512723,pad
20140215_164513274,knuck
20140215_164513903,knuck
20140215_164514383,knuck
20140215_164514944,pad
20140215_164515412,pad
20140215_164516141,knuck
20140215_164516612,knuck
20140215_164517202,knuck
20140215_164517711,knuck
20140215_164518402,knuck
20140215_164519522,pad
20140215_164520152,knuck
20140215_164520642,pad
20140215_164521261,knuck
20140215_164522323,knuck
20140215_164523012,knuck
20140215_164523553,pad
20140215_164524163,pad
20140215_164524813,knuck
20140215_164525403,knuck
20140215_164525962,knuck
20140215_164526703,pad
20140215_164527213,knuck
20140215_164527794,pad
20140215_164528843,knuck
20140215_164529402,pad
20140215_164529952,pad
20140215_164530573,pad
20140215_164532292,knuck
20140215_164532842,knuck
20140215_164533382,knuck
20140215_164534112,pad
20140215_164534701,pad
20140215_164535522,pad
20140215_164537852,knuck
20140215_164538791,pad
20140215_164539353,pad
20140215_164540102,pad
20140215_164540592,knuck
20140215_164541232,pad
20140215_164541682,pad
20140215_164542343,pad
20140215_164542792,knuck
20140215_164543403,knuck
20140215_164543923,knuck
20140215_164544623,knuck
20140215_164545152,pad
20140215_164545813,pad
20140215_164547272,pad
20140215_164946265,pad
20140215_164946810,pad
20140215_164947347,pad
20140215_164947902,knuck
20140215_164948320,knuck
20140215_164948941,knuck
20140215_164949495,pad
20140215_164949922,pad
20140215_164950485,knuck
20140215_164950843,pad
20140215_164951789,knuck
20140215_164952471,knuck
20140215_164953008,knuck
20140215_164953562,pad
20140215_164954099,knuck
20140215_164954474,knuck
20140215_164954892,pad
20140215_164955472,knuck
20140215_164956128,knuck
20140215_164956556,pad
20140215_164957961,knuck
20140215_164958523,knuck
20140215_164958941,knuck
